ENROLLMENT ID,ASSOCIATE ID,ORGANIZATION NAME,ASSOCIATE ID - OWNER,TYPE - OWNER,ROLE CODE - OWNER,ROLE TEXT - OWNER,ASSOCIATION DATE - OWNER,FIRST NAME - OWNER,MIDDLE NAME - OWNER,LAST NAME - OWNER,TITLE - OWNER,ORGANIZATION NAME - OWNER,DOING BUSINESS AS NAME - OWNER,ADDRESS LINE 1 - OWNER,ADDRESS LINE 2 - OWNER,CITY - OWNER,STATE - OWNER,ZIP CODE - OWNER,PERCENTAGE OWNERSHIP,CREATED FOR ACQUISITION - OWNER,CORPORATION - OWNER,LLC - OWNER,MEDICAL PROVIDER SUPPLIER - OWNER,MANAGEMENT SERVICES COMPANY - OWNER,MEDICAL STAFFING COMPANY - OWNER,HOLDING COMPANY - OWNER,INVESTMENT FIRM - OWNER,FINANCIAL INSTITUTION - OWNER,CONSULTING FIRM - OWNER,FOR PROFIT - OWNER,NON PROFIT - OWNER,PRIVATE EQUITY COMPANY - OWNER,REIT - OWNER,CHAIN HOME OFFICE - OWNER,TRUST OR TRUSTEE - OWNER,OTHER TYPE - OWNER,OTHER TYPE TEXT - OWNER,PARENT COMPANY - OWNER,OWNED BY ANOTHER ORG OR IND - OWNER
O20110511000098,7416138516,"SPRUCE LTC GROUP, LLC",7810178001,O,72,ADP OF THE SNF,2025-04-08,,,,,"PRINCIPLE IT SERVICES, INC.",,1435 US HIGHWAY 258 N,,KINSTON,NC,285047208,,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20110511000155,0345421053,"MAPLE LTC GROUP, LLC",5193906386,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2011-01-01,,,,,"PRINCIPLE LONG TERM CARE, INC.",,1435 HIGHWAY 258N,,KINSTON,NC,285047208,50,N,N,N,N,Y,N,N,N,N,N,N,N,,,Y,,N,,N,N
O20110511000155,0345421053,"MAPLE LTC GROUP, LLC",5193906386,O,43,OPERATIONAL/MANAGERIAL CONTROL,2011-01-01,,,,,"PRINCIPLE LONG TERM CARE, INC.",,1435 HIGHWAY 258N,,KINSTON,NC,285047208,,,N,N,N,Y,N,N,N,N,N,N,N,,,Y,,N,,,
O20110511000155,0345421053,"MAPLE LTC GROUP, LLC",7810178001,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2011-01-01,,,,,"PRINCIPLE IT SERVICES, INC.",,1435 HWY 258 N,,KINSTON,NC,285047208,50,N,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,N,N
O20110511000155,0345421053,"MAPLE LTC GROUP, LLC",7810178001,O,43,OPERATIONAL/MANAGERIAL CONTROL,2011-01-01,,,,,"PRINCIPLE IT SERVICES, INC.",,1435 HWY 258 N,,KINSTON,NC,285047208,,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20110511000832,1355527151,"STRATFORD RETIREMENT, LLC",9537689971,O,43,OPERATIONAL/MANAGERIAL CONTROL,2010-10-10,,,,,"MAXWELL GROUP, INC.",,3530 TORINGDON WAY,STE 204,CHARLOTTE,NC,282773436,,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20110511000832,1355527151,"STRATFORD RETIREMENT, LLC",9537689971,O,72,ADP OF THE SNF,2025-02-01,,,,,"MAXWELL GROUP, INC.",,3530 TORINGDON WAY,STE 204,CHARLOTTE,NC,282773436,,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20110525000047,5799966727,"GRANITE FALLS LTC, LLC",5193906386,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2011-01-01,,,,,"PRINCIPLE LONG TERM CARE, INC.",,1435 HIGHWAY 258 NORTH,,KINSTON,NC,258047208,50,N,N,N,N,Y,N,N,N,N,N,Y,N,,,Y,,N,,Y,N
O20110525000047,5799966727,"GRANITE FALLS LTC, LLC",5193906386,O,43,OPERATIONAL/MANAGERIAL CONTROL,2016-06-01,,,,,"PRINCIPLE LONG TERM CARE, INC.",,1435 HIGHWAY 258 NORTH,,KINSTON,NC,258047208,,,N,N,N,Y,N,N,N,N,N,Y,N,,,Y,,N,,,
O20110525000047,5799966727,"GRANITE FALLS LTC, LLC",7810178001,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2011-01-01,,,,,"PRINCIPLE IT SERVICES, INC.",,1435 HIGHWAY 258 N,,KINSTON,NC,285047208,50,N,Y,N,N,N,N,N,N,N,N,Y,N,,,,,N,,N,N
O20110527000261,4587574355,LIBERTY HEALTHCARE GROUP LLC,4587574355,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2011-05-01,,,,,LIBERTY HEALTHCARE GROUP LLC,LIBERTY COMMONS NURSING AND REHABILITATION CENTER OF WATAUGA COUNTY,2334 SOUTH 41ST STREET,,WILMINGTON,NC,284035502,,,N,N,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20110527000261,4587574355,LIBERTY HEALTHCARE GROUP LLC,6305756172,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2011-05-01,,,,,LIBERTY LONG TERM CARE LLC,,2334 SOUTH 41ST STREET,,WILMINGTON,NC,284035502,,,N,N,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20110614000523,0042120222,COUNTY OF MONROE,3375801350,O,43,OPERATIONAL/MANAGERIAL CONTROL,2025-11-01,,,,,BROAD RIVER REHABILITATION,"BROAD RIVER REHABILITATION, LLC",1 POND ST,,ARDEN,NC,287048500,,,N,Y,Y,Y,N,N,N,N,N,N,N,,,,,N,,,
O20110614000523,0042120222,COUNTY OF MONROE,3375801350,O,72,ADP OF THE SNF,2025-11-19,,,,,BROAD RIVER REHABILITATION,"BROAD RIVER REHABILITATION, LLC",1 POND ST,,ARDEN,NC,287048500,,,N,Y,Y,Y,N,N,N,N,N,N,N,,,,,N,,,
O20110616000592,4284812488,A G RHODES HOME INC,8123548575,O,43,OPERATIONAL/MANAGERIAL CONTROL,2017-11-17,,,,,UNIDINE CORPORATION,UNIDINE,2400 YORKMONT RD,,CHARLOTTE,NC,282174511,,,Y,N,N,N,N,N,N,N,N,Y,N,,,,,Y,DINING SERVICES,,
O20110616000592,4284812488,A G RHODES HOME INC,8123548575,O,72,ADP OF THE SNF,2025-04-09,,,,,UNIDINE CORPORATION,UNIDINE,2400 YORKMONT RD,,CHARLOTTE,NC,282174511,,,Y,N,N,N,N,N,N,N,N,Y,N,,,,,Y,DINING SERVICES,,
O20110701000174,0840478376,"PEAK RESOURCES-ALAMANCE, INC.",6305757477,O,43,OPERATIONAL/MANAGERIAL CONTROL,2011-05-01,,,,,PEAK RESOURCES INC,,101 BAINES CT,,CARY,NC,275116625,100,,Y,N,N,N,N,N,N,N,N,Y,N,,,,,N,,,
O20110901000556,6800066705,"CLAPP'S NURSING CENTER, INC.",3173014248,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2023-08-31,,,,,CLAPP HEALTH CARE LLC,,3108 SQUIRREL DEN RD,,ASHEBORO,NC,272050412,100,N,N,N,N,N,N,N,N,N,N,Y,N,,,,,N,,N,N
O20110901000556,6800066705,"CLAPP'S NURSING CENTER, INC.",3173014248,O,72,ADP OF THE SNF,2023-08-31,,,,,CLAPP HEALTH CARE LLC,,3108 SQUIRREL DEN RD,,ASHEBORO,NC,272050412,,,N,N,N,N,N,N,N,N,N,Y,N,,,,,N,,,
O20110919000656,1850200098,"THE UNITED METHODIST RETIREMENT HOMES, INCORPORATED",1850200098,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2011-07-13,,,,,"THE UNITED METHODIST RETIREMENT HOMES, INCORPORATED",CYPRESS GLEN RETIREMENT COMMUNITY,2600 CROASDAILE FARM PKWY,,DURHAM,NC,277051331,100,N,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,N,N
O20110919000656,1850200098,"THE UNITED METHODIST RETIREMENT HOMES, INCORPORATED",9133208028,O,37,5% OR GREATER SECURITY INTEREST,2014-09-01,,,,,US BANK NATIONAL ASSOCIATION,,5540 CENTERVIEW DR,STE 200,RALEIGH,NC,276063386,0,N,Y,N,N,N,N,N,N,Y,N,Y,N,,,,,Y,MASTER TRUSTEE,N,N
O20111021000154,0749464154,"EVEREST LONG TERM CARE, LLC",5193906386,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2011-01-01,,,,,"PRINCIPLE LONG TERM CARE, INC.",,1435 HIGHWAY 258N,,KINSTON,NC,285047208,50,N,N,N,N,Y,N,N,N,N,N,Y,N,,,Y,,N,,Y,N
O20111021000154,0749464154,"EVEREST LONG TERM CARE, LLC",5193906386,O,43,OPERATIONAL/MANAGERIAL CONTROL,2011-01-01,,,,,"PRINCIPLE LONG TERM CARE, INC.",,1435 HIGHWAY 258N,,KINSTON,NC,285047208,50,,N,N,N,Y,N,N,N,N,N,Y,N,,,Y,,N,,,
O20111021000154,0749464154,"EVEREST LONG TERM CARE, LLC",7810178001,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2011-01-01,,,,,"PRINCIPLE IT SERVICES, INC.",,1435 HIGHWAY 258N,,KINSTON,NC,285047208,50,N,Y,N,N,N,N,N,N,N,N,Y,N,,,,,N,,N,N
O20111031000110,6305019753,"ASTON PARK HEALTH CARE CENTER, INC.",5496272692,O,43,OPERATIONAL/MANAGERIAL CONTROL,2022-09-08,,,,,LSA MANAGEMENT INC.,LUTHERAN SERVICE OF THE CAROLINAS,PO BOX 947,,SALISBURY,NC,281450947,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20111031000110,6305019753,"ASTON PARK HEALTH CARE CENTER, INC.",5496272692,O,72,ADP OF THE SNF,2025-03-12,,,,,LSA MANAGEMENT INC.,LUTHERAN SERVICE OF THE CAROLINAS,PO BOX 947,,SALISBURY,NC,281450947,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20111031000110,6305019753,"ASTON PARK HEALTH CARE CENTER, INC.",6305019753,O,43,OPERATIONAL/MANAGERIAL CONTROL,2009-05-04,,,,,"ASTON PARK HEALTH CARE CENTER, INC.",,380 BREVARD RD,,ASHEVILLE,NC,288062945,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20111031000110,6305019753,"ASTON PARK HEALTH CARE CENTER, INC.",6305019753,O,72,ADP OF THE SNF,2009-05-04,,,,,"ASTON PARK HEALTH CARE CENTER, INC.",,380 BREVARD RD,,ASHEVILLE,NC,288062945,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20111031000110,6305019753,"ASTON PARK HEALTH CARE CENTER, INC.",8628030715,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2022-09-08,,,,,"LUTHERAN SERVICES FOR THE AGING, INC.",,PO BOX 947,,SALISBURY,NC,281450947,100,N,Y,N,N,N,N,N,N,N,N,N,Y,,,,Y,N,,Y,N
O20111031000110,6305019753,"ASTON PARK HEALTH CARE CENTER, INC.",8628030715,O,43,OPERATIONAL/MANAGERIAL CONTROL,2022-09-08,,,,,"LUTHERAN SERVICES FOR THE AGING, INC.",,PO BOX 947,,SALISBURY,NC,281450947,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,Y,N,,,
O20111031000110,6305019753,"ASTON PARK HEALTH CARE CENTER, INC.",8628030715,O,71,TRUSTEE OF THE SNF,2022-09-08,,,,,"LUTHERAN SERVICES FOR THE AGING, INC.",,PO BOX 947,,SALISBURY,NC,281450947,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,Y,N,,,
O20111031000110,6305019753,"ASTON PARK HEALTH CARE CENTER, INC.",8628030715,O,72,ADP OF THE SNF,2025-03-12,,,,,"LUTHERAN SERVICES FOR THE AGING, INC.",,PO BOX 947,,SALISBURY,NC,281450947,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,Y,N,,,
O20111031000110,6305019753,"ASTON PARK HEALTH CARE CENTER, INC.",8628030715,O,86,INDIRECT OWNERSHIP INTEREST,2022-09-08,,,,,"LUTHERAN SERVICES FOR THE AGING, INC.",,PO BOX 947,,SALISBURY,NC,281450947,100,N,Y,N,N,N,N,N,N,N,N,N,Y,,,,Y,N,,Y,N
O20111031000394,0244403624,THE CYPRESS OF CHARLOTTE CLUB INC.,0244403624,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,1998-09-01,,,,,THE CYPRESS OF CHARLOTTE CLUB INC.,THE STEWART HEALTH CENTER,6920 MARCHING DUCK DR,,CHARLOTTE,NC,282103288,100,N,N,Y,N,N,N,N,N,N,N,N,Y,,,,,N,,N,N
O20111031000394,0244403624,THE CYPRESS OF CHARLOTTE CLUB INC.,2961912464,O,36,5% OR GREATER MORTGAGE INTEREST,1998-09-01,,,,,TOWNEBANK,,6337 CARNEGIE BLVD,,CHARLOTTE,NC,282113510,26.4,N,N,N,N,N,N,N,N,Y,N,N,N,,,,,N,,N,N
O20111110000014,9335118967,WYOMING COUNTY,7810477544,O,72,ADP OF THE SNF,2025-10-14,,,,,,,2626 GLENWOOD AVE,STE 550,RALEIGH,NC,276081370,,,Y,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20111122000770,5991861973,SETON HEALTH AT SCHUYLER RIDGE RESIDENTIAL HEALTHCARE,7416475983,O,72,ADP OF THE SNF,2025-04-18,,,,,,,2400 YORKMONT RD,,CHARLOTTE,NC,282174511,,,Y,N,N,N,N,N,N,N,Y,Y,N,,,,,Y,COORD FOOD SERVICES AND PRODUCTS,,
O20111122000770,5991861973,SETON HEALTH AT SCHUYLER RIDGE RESIDENTIAL HEALTHCARE,8325566896,O,72,ADP OF THE SNF,2025-04-18,,,,,,,38 ROSSCRAGGON RD,STE E,ASHEVILLE,NC,288031165,,,Y,N,N,N,Y,N,N,N,N,Y,N,,,,,N,,,
O20111214000219,0749342525,LENAWEE MEDICAL CARE FACILITY,7214248095,O,72,ADP OF THE SNF,2022-01-17,,,,,MORRISON MANAGEMENT SPECIALISTS INC,MORRISON LIVING,2400 YORKMONT RD,,CHARLOTTE,NC,282174511,,,Y,N,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20111216000662,2365617552,ROLLING GREEN VILLAGE,6709306079,O,36,5% OR GREATER MORTGAGE INTEREST,2018-11-01,,,,,TRUIST BANK,,301 COLLEGE ST,FL 2,ASHEVILLE,NC,288012449,82.28,N,Y,N,N,N,N,N,N,Y,N,Y,N,,,,,N,,N,N
O20111216000662,2365617552,ROLLING GREEN VILLAGE,6709306079,O,37,5% OR GREATER SECURITY INTEREST,2018-11-01,,,,,TRUIST BANK,,301 COLLEGE ST,FL 2,ASHEVILLE,NC,288012449,82.28,N,Y,N,N,N,N,N,N,Y,N,Y,N,,,,,N,,N,N
O20111219000028,1759453277,"FRIENDSHIP VILLAGE OF DUBLIN OHIO, INC.",0244147833,O,37,5% OR GREATER SECURITY INTEREST,2016-09-30,,,,,"BANK OF AMERICA, N.A.",BOA,100 N TRYON ST,STE 170,CHARLOTTE,NC,282024024,6.31,N,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,BOND TRUSTEE,,
O20120127000081,5597932830,"MARYFIELD, INC.",0941477293,O,43,OPERATIONAL/MANAGERIAL CONTROL,2011-11-29,,,,,POOR SERVANTS OF THE MOTHER OF GOD INC,,1315 GREENSBORO RD,,HIGH POINT,NC,27260,,,Y,N,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20120127000081,5597932830,"MARYFIELD, INC.",5597932830,O,43,OPERATIONAL/MANAGERIAL CONTROL,2011-11-29,,,,,"MARYFIELD, INC.",MARYFIELD NURSING HOME; PENNYBYRN AT MARYFIELD,1315 GREENSBORO RD,,HIGH POINT,NC,272602611,,,Y,N,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20120131000245,7719144930,THE COMMUNITY AT ROCKHILL,6709306079,O,36,5% OR GREATER MORTGAGE INTEREST,2025-05-01,,,,,TRUIST BANK,,214 N TRYON ST,FL 46,CHARLOTTE,NC,282021078,100,N,N,N,N,N,N,N,N,Y,N,N,N,,,,,N,,N,N
O20120131000245,7719144930,THE COMMUNITY AT ROCKHILL,6709306079,O,72,ADP OF THE SNF,2025-06-02,,,,,TRUIST BANK,,214 N TRYON ST,FL 46,CHARLOTTE,NC,282021078,,,N,N,N,N,N,N,N,Y,N,N,N,,,,,N,,,
O20120201000253,9739355777,"WESLEY HEALTH CARE CENTER, INC.",8123548575,O,72,ADP OF THE SNF,2015-11-29,,,,,UNIDINE CORPORATION,UNIDINE,2400 YORKMONT RD,,CHARLOTTE,NC,282174511,,,Y,N,N,N,N,N,N,N,N,Y,N,,,,,N,,,
O20120209000066,7315984861,MESSIAH HOME,6709364367,O,72,ADP OF THE SNF,2025-12-04,,,,,,CARING HEART STAFFING AGENCY LLC,18 BARRYMORE LN SW,,CONCORD,NC,28027,,,N,Y,N,N,Y,N,N,N,N,N,N,,,,,N,,,
O20120214000558,0840109864,REX HOSPITAL INC,1052220084,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2005-07-01,,,,,THE NEW TRUSTEES OF THE REX HOSPITAL INC,,5221 PARAMOUNT PKWY,,MORRISVILLE,NC,27560,100,N,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,N,Y
O20120214000558,0840109864,REX HOSPITAL INC,1052220084,O,72,ADP OF THE SNF,2005-07-01,,,,,THE NEW TRUSTEES OF THE REX HOSPITAL INC,,5221 PARAMOUNT PKWY,,MORRISVILLE,NC,27560,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20120214000558,0840109864,REX HOSPITAL INC,4486562139,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2000-04-13,,,,,UNIVERSITY OF NORTH CAROLINA HEALTH CARE SYSTEM,UNC PHARMACY AT EASTOWNE,5221 PARAMOUNT PKWY,STE 440,MORRISVILLE,NC,275605491,100,N,N,N,N,N,N,N,N,N,N,N,N,,,Y,,Y,STATE,Y,N
O20120214000558,0840109864,REX HOSPITAL INC,4486562139,O,72,ADP OF THE SNF,2000-04-13,,,,,UNIVERSITY OF NORTH CAROLINA HEALTH CARE SYSTEM,UNC PHARMACY AT EASTOWNE,5221 PARAMOUNT PKWY,STE 440,MORRISVILLE,NC,275605491,,,N,N,N,N,N,N,N,N,N,N,N,,,Y,,Y,STATE,,
O20120214000580,8820909377,FIRSTHEALTH OF THE CAROLINAS INC,8820909377,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,1995-08-21,,,,,FIRSTHEALTH OF THE CAROLINAS INC,MONTGOMERY MEMORIAL HOSPITAL PROFESSIONAL SERVICES,520 ALLEN ST,,TROY,NC,273712802,100,N,N,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20120215000601,0648175927,IREDELL MEMORIAL HOSPITAL INCORPORATED,1759897986,O,72,ADP OF THE SNF,2025-07-08,,,,,,,557 BROOKDALE DR,,STATESVILLE,NC,286774107,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20120216000086,1052594892,GLENFLORA,1052594892,O,43,OPERATIONAL/MANAGERIAL CONTROL,2009-05-04,,,,,GLENFLORA,GLENFLORA,5701 N FAYETTEVILLE RD,,LUMBERTON,NC,283602163,100,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20120216000086,1052594892,GLENFLORA,1052594892,O,72,ADP OF THE SNF,2009-05-04,,,,,GLENFLORA,GLENFLORA,5701 N FAYETTEVILLE RD,,LUMBERTON,NC,283602163,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20120216000086,1052594892,GLENFLORA,5496272692,O,43,OPERATIONAL/MANAGERIAL CONTROL,2013-11-07,,,,,LSA MANAGEMENT INC.,LUTHERAN SERVICE OF THE CAROLINAS,PO BOX 947,,SALISBURY,NC,281450947,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20120216000086,1052594892,GLENFLORA,5496272692,O,72,ADP OF THE SNF,2025-04-25,,,,,LSA MANAGEMENT INC.,LUTHERAN SERVICE OF THE CAROLINAS,PO BOX 947,,SALISBURY,NC,281450947,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20120216000086,1052594892,GLENFLORA,8628030715,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2013-11-07,,,,,"LUTHERAN SERVICES FOR THE AGING, INC.",,1416 S MARTIN LUTHER KING JR AVE,,SALISBURY,NC,28144,100,N,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,Y,N
O20120216000086,1052594892,GLENFLORA,8628030715,O,43,OPERATIONAL/MANAGERIAL CONTROL,2013-11-07,,,,,"LUTHERAN SERVICES FOR THE AGING, INC.",,1416 S MARTIN LUTHER KING JR AVE,,SALISBURY,NC,28144,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20120216000086,1052594892,GLENFLORA,8628030715,O,71,TRUSTEE OF THE SNF,2013-11-07,,,,,"LUTHERAN SERVICES FOR THE AGING, INC.",,1416 S MARTIN LUTHER KING JR AVE,,SALISBURY,NC,28144,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20120216000086,1052594892,GLENFLORA,8628030715,O,72,ADP OF THE SNF,2025-04-25,,,,,"LUTHERAN SERVICES FOR THE AGING, INC.",,1416 S MARTIN LUTHER KING JR AVE,,SALISBURY,NC,28144,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,,
O20120216000086,1052594892,GLENFLORA,8628030715,O,86,INDIRECT OWNERSHIP INTEREST,2013-11-07,,,,,"LUTHERAN SERVICES FOR THE AGING, INC.",,1416 S MARTIN LUTHER KING JR AVE,,SALISBURY,NC,28144,100,N,Y,N,N,N,N,N,N,N,N,N,Y,,,,,N,,Y,N
O20120220000771,3577654219,WESTMINSTER CANTERBURY CORPORATION,6305003682,O,36,5% OR GREATER MORTGAGE INTEREST,2010-12-29,,,,,BRANCH BANKING AND TRUST COMPANY,,200 W 2ND STREET,,WINSTON SALEM,NC,271014019,9.6,N,N,N,N,N,N,N,N,Y,N,N,N,,,,,N,,,
O20120306000412,5890954184,"WILDCREEK HEALTHCARE, INC.",0547743668,O,43,OPERATIONAL/MANAGERIAL CONTROL,2011-12-02,,,,,APPALACHIAN SPEECH PATHOLOGY ASSOCIATES INC,INSCOPEMOBILEDX,1260 HIDDEN COVE LN,,LENOIR,NC,286454742,,,Y,N,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20120315000722,2860651544,"UNIVERSAL HEALTH CARE / KING, INC",2860301355,O,43,OPERATIONAL/MANAGERIAL CONTROL,2002-08-01,,,,,"CHOICE HEALTH MANAGEMENT, SERV LLC",CHOICE HEALTH MANAGEMENT SERVICES,2929 N OXFORD ST,,CLAREMONT,NC,286109661,,,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20120322000232,7214197649,"UNIVERSAL HEALTH CARE / RALEIGH, INC",2860301355,O,43,OPERATIONAL/MANAGERIAL CONTROL,2000-02-25,,,,,"CHOICE HEALTH MANAGEMENT, SERV LLC",CHOICE HEALTH MANAGEMENT SERVICES,2929 NORTH OXFORD STREET,,CLAREMONT,NC,286109661,,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20120322000232,7214197649,"UNIVERSAL HEALTH CARE / RALEIGH, INC",7214197649,O,43,OPERATIONAL/MANAGERIAL CONTROL,2000-02-25,,,,,"UNIVERSAL HEALTH CARE / RALEIGH, INC",LITCHFORD FALLS HEALTHCARE AND REHABILITATION CENTER,8200 LITCHFORD ROAD,,RALEIGH,NC,276154231,,,Y,N,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20120328000192,8426218538,"UNIVERSAL HEALTH CARE CONCORD, INC",2860301355,O,43,OPERATIONAL/MANAGERIAL CONTROL,2001-01-01,,,,,"CHOICE HEALTH MANAGEMENT, SERV LLC",CHOICE HEALTH MANAGEMENT SERVICES,2929 N OXFORD ST,,CLAREMONT,NC,286109661,100,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20120424000014,3678693199,"BERRY HILL NURSING HOME, INC.",5193906386,O,43,OPERATIONAL/MANAGERIAL CONTROL,2011-01-01,,,,,"PRINCIPLE LONG TERM CARE, INC.",,1435 HWY 258N,,KINSTON,NC,285010249,,,Y,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20120511000142,9133382021,"ALLEGHENY CHRISTIAN MINISTRIES, INC.",8123548575,O,43,OPERATIONAL/MANAGERIAL CONTROL,2021-07-01,,,,,UNIDINE CORPORATION,UNIDINE,4200 YORKMONT RD,,CHARLOTTE,NC,282087339,,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20120511000142,9133382021,"ALLEGHENY CHRISTIAN MINISTRIES, INC.",8123548575,O,72,ADP OF THE SNF,2025-09-18,,,,,UNIDINE CORPORATION,UNIDINE,4200 YORKMONT RD,,CHARLOTTE,NC,282087339,,,N,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20120711000335,4587574355,LIBERTY HEALTHCARE GROUP LLC,4587574355,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2012-05-01,,,,,LIBERTY HEALTHCARE GROUP LLC,LIBERTY COMMONS NURSING AND REHABILITATION CENTER OF WATAUGA COUNTY,2334 S 41ST ST,,WILMINGTON,NC,284035502,100,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20120711000335,4587574355,LIBERTY HEALTHCARE GROUP LLC,6305756172,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2012-05-01,,,,,LIBERTY LONG TERM CARE LLC,,2334 41ST STREET,,WILMINGTON,NC,28403,100,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20120711000335,4587574355,LIBERTY HEALTHCARE GROUP LLC,7416047246,O,43,OPERATIONAL/MANAGERIAL CONTROL,2012-05-01,,,,,LONG TERM CARE MANAGEMENT SERVICES LLC,,2334 SOUTH 41ST,,WILMINGTON,NC,284035502,,,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20120807000536,9234385220,FOXDALE VILLAGE CORPORATION,7214248095,O,43,OPERATIONAL/MANAGERIAL CONTROL,2020-04-01,,,,,MORRISON MANAGEMENT SPECIALISTS INC,MORRISON LIVING,2400 YORKMONT ROAD,,CHARLOTTE,NC,282174511,,,Y,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20120807000536,9234385220,FOXDALE VILLAGE CORPORATION,7214248095,O,72,ADP OF THE SNF,2025-07-17,,,,,MORRISON MANAGEMENT SPECIALISTS INC,MORRISON LIVING,2400 YORKMONT ROAD,,CHARLOTTE,NC,282174511,,,Y,N,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20120913000058,6002064201,PRESBYTERIAN MEDICAL CENTER OF WASHINGTON PENNSYLVANIA INC,2365946340,O,72,ADP OF THE SNF,2025-07-22,,,,,,,110 N CORCORAN ST,FL 5,DURHAM,NC,277015015,,,N,N,N,N,Y,N,N,N,N,N,N,,,,,N,,,
O20121008000499,5294984290,HEATH VILLAGE INC,2567956808,O,72,ADP OF THE SNF,2025-11-12,,,,,,,214 N TRYON ST,STE 3,CHARLOTTE,NC,282021023,,,N,N,N,N,N,N,N,Y,N,N,N,,,,,N,,,
O20121030000142,6800046723,NC DEPT OF MILTARY AND VETERANS AFFAIRS NC DIVISION OF VETERAN AFF,6800046723,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2012-10-01,,,,,NC DEPT OF MILTARY AND VETERANS AFFAIRS NC DIVISION OF VETERAN AFF,NC STATE VETERANS HOME - BLACK MTN,4001 MAIL SERVICE CTR,,RALEIGH,NC,276994000,100,N,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,STATE GOVERNMENT,,
